year	exporter	importer	product	value	quantity
2013	BGR	AUT	780110	1292.782	452.128
2013	BGR	AUT	850710	27.402	22.109
2013	BGR	AUT	850720	169.724	48.279
2013	BGR	BHR	850720	1.946	0.392
2013	BGR	ARM	850710	3.177	0.192
2013	BGR	ARM	850720	70.17	5.855
2013	BGR	BEL	780200	43.589	22.392
2013	BGR	BEL	850710	4270.713	1637.491
2013	BGR	BEL	850720	421.52	95.35
2013	BGR	BIH	850710	325.888	133.49
2013	BGR	BIH	850720	13.09	3.242
2013	BGR	BRA	850720	393.973	99.19
2013	BGR	BLR	850710	482.663	175.689
2013	BGR	BLR	850720	1281.894	327.309
2013	BGR	CMR	850720	1.601	0.153
2013	BGR	CAN	850720	236.267	54.071
2013	BGR	TCD	850720	7.908	1.203
2013	BGR	CHL	850720	766.897	175.018
2013	BGR	CHN	260700	12587.971	2790.625
2013	BGR	CHN	780199	2004.945	793.097
2013	BGR	CHN	850710	2.469	0.811
2013	BGR	CHN	850720	74.16	15.604
2013	BGR	COG	850720	11.599	2.04
2013	BGR	HRV	780110	49.611	22.02
2013	BGR	HRV	850710	312.573	145.184
2013	BGR	HRV	850720	878.606	185.014
2013	BGR	CYP	850720	2.445	0.848
2013	BGR	CZE	850710	1700.031	691.698
2013	BGR	CZE	850720	1063.724	262.395
2013	BGR	CZE	854810	39.158	39.4
2013	BGR	DNK	850710	88.459	160.083
2013	BGR	DNK	850720	60.49	23.021
2013	BGR	DOM	850720	29.273	5.914
2013	BGR	EST	850710	118.411	48.171
2013	BGR	EST	850720	108.244	19.447
2013	BGR	FIN	850710	1524.171	576.912
2013	BGR	FIN	850720	403.371	69.743
2013	BGR	FRA	780110	169.146	66.552
2013	BGR	FRA	780200	66.808	58.587
2013	BGR	FRA	850710	13394.098	5656.995
2013	BGR	FRA	850720	1979.27	830.24
2013	BGR	FRA	854810	2.483	2.04
2013	BGR	PYF	850710	8.145	1.735
2013	BGR	PYF	850720	3.592	0.765
2013	BGR	GAB	850720	11.275	0.9
2013	BGR	GEO	850710	1446.957	579.563
2013	BGR	GEO	850720	142.405	32.152
2013	BGR	DEU	780110	19126.552	9014.643
2013	BGR	DEU	780200	37.436	24.1
2013	BGR	DEU	850710	12777.145	5378.62
2013	BGR	DEU	850720	8299.5	1500.89
2013	BGR	DEU	854810	9.982	15.295
2013	BGR	GRC	780110	5347.096	3308.17
2013	BGR	GRC	780191	12887.926	4578.852
2013	BGR	GRC	780199	21441.965	7350.154
2013	BGR	GRC	850710	3141.47	1504.96
2013	BGR	GRC	850720	1920.912	562.925
2013	BGR	GIN	850720	1654.336	287.309
2013	BGR	HTI	850720	8.179	2.17
2013	BGR	HKG	850720	211.133	47.404
2013	BGR	HUN	780110	1837.598	628.602
2013	BGR	HUN	850710	642.549	355.96
2013	BGR	HUN	850720	794.041	227.267
2013	BGR	ISL	850720	39.51	10.14
2013	BGR	IRN	850720	4.101	1.1
2013	BGR	IRL	850710	1629.435	728.312
2013	BGR	IRL	850720	124.975	47.739
2013	BGR	IRL	854810	1890.753	1120.68
2013	BGR	ISR	850710	794.615	303.599
2013	BGR	ISR	850720	3696.636	1636.907
2013	BGR	ITA	780110	7392.353	3114.373
2013	BGR	ITA	780200	34.234	26.046
2013	BGR	ITA	850710	2446.569	1320.99
2013	BGR	ITA	850720	9520.347	2709.306
2013	BGR	ITA	854810	566.341	210.021
2013	BGR	CIV	850720	64.062	11.164
2013	BGR	KAZ	850710	30.619	5.69
2013	BGR	KAZ	850720	318.766	57.859
2013	BGR	JOR	850720	358.591	87.552
2013	BGR	KEN	850720	237.443	54.34
2013	BGR	KOR	780200	0.013	0.001
2013	BGR	KWT	850720	399.165	28.573
2013	BGR	KGZ	850710	69.016	22.463
2013	BGR	KGZ	850720	16.175	2.1
2013	BGR	LBN	850710	40.613	18.517
2013	BGR	LBN	850720	221.637	78.744
2013	BGR	LVA	850710	217.821	84.699
2013	BGR	LVA	850720	10.79	3.931
2013	BGR	LTU	850710	778.45	278.569
2013	BGR	LTU	850720	84.627	22.274
2013	BGR	LUX	850710	15.88	5.644
2013	BGR	LUX	850720	829.583	231.199
2013	BGR	MDG	850720	73.19	16.003
2013	BGR	MYS	850720	213.669	51.04
2013	BGR	MLI	850720	686.108	106.564
2013	BGR	MLT	850720	0.499	0.105
2013	BGR	MEX	850710	4.687	1.539
2013	BGR	MEX	850720	4.744	1.18
2013	BGR	S19	780110	4097.082	1643.645
2013	BGR	S19	850720	462.131	153.421
2013	BGR	MDA	850710	200.891	72.902
2013	BGR	MDA	850720	91.062	19.777
2013	BGR	MNE	850710	110.031	48.754
2013	BGR	MNE	850720	25.849	4.816
2013	BGR	MAR	850710	1419.393	439.221
2013	BGR	MAR	850720	206.962	57.215
2013	BGR	OMN	850720	15.014	5.014
2013	BGR	NAM	850720	130.035	41.322
2013	BGR	NLD	260700	11195.937	5651.396
2013	BGR	NLD	850710	11168.325	3255.374
2013	BGR	NLD	850720	1096.215	221.137
2013	BGR	NLD	854810	35.958	6.524
2013	BGR	NCL	850710	4.057	0.824
2013	BGR	NER	850720	41.379	6.0
2013	BGR	NGA	850720	1660.307	392.81
2013	BGR	NOR	850710	1314.717	460.295
2013	BGR	NOR	850720	220.99	53.11
2013	BGR	PAK	850720	15.4	1.803
2013	BGR	PRY	850710	357.403	107.7
2013	BGR	PHL	850720	118.235	28.122
2013	BGR	POL	780110	10210.552	4560.622
2013	BGR	POL	780191	2108.563	919.157
2013	BGR	POL	850710	2455.364	1052.683
2013	BGR	POL	850720	9237.602	2590.893
2013	BGR	POL	854810	212.875	263.96
2013	BGR	PRT	850710	73.671	63.78
2013	BGR	PRT	850720	15.701	23.782
2013	BGR	QAT	850720	63.002	7.521
2013	BGR	ROU	260700	372.935	249.71
2013	BGR	ROU	780110	10471.74	4416.608
2013	BGR	ROU	780191	7309.865	3545.317
2013	BGR	ROU	780200	0.777	0.185
2013	BGR	ROU	850710	1540.38	832.305
2013	BGR	ROU	850720	1620.764	535.974
2013	BGR	ROU	854810	2.265	0.75
2013	BGR	RUS	850710	219.508	86.837
2013	BGR	RUS	850720	8556.678	2342.768
2013	BGR	KNA	850710	0.441	0.082
2013	BGR	SAU	850720	954.624	180.167
2013	BGR	SEN	850720	407.512	86.307
2013	BGR	SRB	780110	976.751	419.433
2013	BGR	SRB	780191	14.751	5.5
2013	BGR	SRB	850710	4841.957	2005.81
2013	BGR	SRB	850720	958.152	260.941
2013	BGR	SGP	850720	102.785	18.364
2013	BGR	SVK	850710	231.897	109.528
2013	BGR	SVK	850720	95.099	33.484
2013	BGR	VNM	850720	0.923	0.232
2013	BGR	SVN	780110	2579.917	1111.473
2013	BGR	SVN	850710	6.197	4.857
2013	BGR	ZAF	850710	519.58	166.503
2013	BGR	ZAF	850720	284.27	234.565
2013	BGR	ESP	780110	705.107	835.733
2013	BGR	ESP	850710	3632.436	1763.029
2013	BGR	ESP	850720	5782.721	1899.356
2013	BGR	SWE	850710	399.399	147.964
2013	BGR	SWE	850720	1406.572	448.897
2013	BGR	SWE	854810	2.457	2.841
2013	BGR	CHE	850710	478.468	169.174
2013	BGR	CHE	850720	927.987	242.218
2013	BGR	TJK	850720	43.412	4.08
2013	BGR	THA	850710	2.039	0.669
2013	BGR	TTO	850720	66.029	10.854
2013	BGR	ARE	850710	8.291	0.857
2013	BGR	ARE	850720	7.309	2.945
2013	BGR	TUN	850710	98.918	50.326
2013	BGR	TUN	850720	100.046	23.877
2013	BGR	TUR	780110	76338.101	31966.547
2013	BGR	TUR	850710	2885.797	1040.023
2013	BGR	TUR	850720	6732.076	1835.426
2013	BGR	TKM	850710	49.447	22.424
2013	BGR	TKM	850720	0.568	0.016
2013	BGR	TKM	854810	15.998	0.4
2013	BGR	UKR	850710	599.799	241.995
2013	BGR	UKR	850720	6130.216	1597.515
2013	BGR	MKD	780110	4.895	2.0
2013	BGR	MKD	850710	1244.786	482.044
2013	BGR	MKD	850720	89.674	19.871
2013	BGR	EGY	850710	75.071	21.982
2013	BGR	EGY	850720	2915.656	666.303
2013	BGR	GBR	850710	3929.047	2007.121
2013	BGR	GBR	850720	1189.992	333.219
2013	BGR	GBR	854810	1333.734	58.988
2013	BGR	TZA	850720	15.352	2.526
2013	BGR	USA	850720	1223.474	329.829
2013	BGR	BFA	850720	65.469	4.002
2013	BGR	UZB	850720	56.185	10.19
2013	MMR	CHN	260700	17858.087	21407.708
2013	MMR	KOR	260700	4.2	3.224
2013	MMR	MYS	850710	0.2	0.077
2013	MMR	IND	260700	17.238	25.0
2013	MMR	SGP	260700	26.208	20.12
2013	MMR	SGP	850710	0.24	0.092
2013	MMR	THA	260700	9.5	7.293
2013	MMR	THA	780199	3.785	4.5
2013	BDI	RWA	854810	16.834	39.75
2013	BLR	AZE	850710	268.4	79.075
2013	BLR	BRA	780110	393.897	169.636
2013	BLR	CHN	260700	335.727	278.936
2013	BLR	CUB	850710	0.2	0.168
2013	BLR	CZE	850710	0.909	0.195
2013	BLR	GNQ	850710	20.0	3.79
2013	BLR	ETH	850710	3.5	1.594
2013	BLR	EST	780110	483.506	236.153
2013	BLR	EST	780200	32.818	19.076
2013	BLR	FRA	850710	0.861	0.2
2013	BLR	GEO	850710	365.539	125.787
2013	BLR	DEU	780110	3081.624	1529.574
2013	BLR	DEU	780191	1481.467	733.2
2013	BLR	DEU	850710	0.586	0.145
2013	BLR	GIN	850710	2.9	0.9
2013	BLR	KAZ	850710	150.842	54.681
2013	BLR	KAZ	850720	75.2	6.848
2013	BLR	LVA	780200	55.12	30.177
2013	BLR	LVA	850710	1.156	0.255
2013	BLR	LTU	780200	12.142	4.883
2013	BLR	LTU	850710	2.099	0.455
2013	BLR	LTU	854810	560.394	527.859
2013	BLR	MDA	850710	53.15	19.749
2013	BLR	NLD	850720	0.389	0.02
2013	BLR	NIC	850710	0.3	0.1
2013	BLR	POL	780110	216.736	103.14
2013	BLR	POL	780191	142.005	65.69
2013	BLR	POL	850710	3.18	1.385
2013	BLR	POL	854810	645.509	486.942
2013	BLR	ROU	850710	0.327	0.083
2013	BLR	RUS	780110	40.1	20.978
2013	BLR	RUS	780199	20.953	14.786
2013	BLR	RUS	850710	9464.1	3486.899
2013	BLR	RUS	850720	57.609	24.408
2013	BLR	SVN	780191	155.337	81.025
2013	BLR	ESP	850720	1.9	0.334
2013	BLR	UKR	850710	5.0	0.986
2013	BLR	UKR	854810	887.6	698.0
2013	BLR	EGY	850710	1.694	0.556
2013	BLR	GBR	780110	5417.2	2615.071
2013	BLR	VEN	850710	180.7	34.047
2013	KHM	JPN	780191	215.829	104.972
2013	KHM	JPN	780199	689.503	403.247
2013	KHM	KOR	780191	3659.087	1765.168
2013	KHM	KOR	780199	3472.952	1622.006
2013	KHM	PAK	850720	0.473	0.108
2013	KHM	IND	780199	209.116	114.892
2013	KHM	SGP	780199	166.055	84.769
2013	KHM	SGP	780200	0.166	0.54
2013	KHM	SWZ	850710	0.058	0.106
2013	KHM	THA	780200	639.534	336.86
2013	KHM	THA	850710	66.778	19.602
2013	KHM	UKR	850720	0.062	0.102
2013	CMR	CAF	850710	2.323	24.5
2013	CMR	COG	850710	0.977	0.032
2013	CMR	COG	850720	13.791	2.027
2013	CMR	GAB	780199	0.029	0.003
2013	CMR	HKG	854810	41.465	19.975
2013	CMR	IDN	780191	220.559	101.22
2013	CMR	IRL	780110	293.431	151.93
2013	CMR	IRL	780200	54.145	25.32
2013	CMR	IRL	850720	1.587	0.336
2013	CMR	ISR	780191	201.853	101.22
2013	CMR	PRK	780110	623.923	315.13
2013	CMR	KOR	780110	218.123	108.78
2013	CMR	KOR	780191	707.552	315.13
2013	CMR	LUX	850720	0.098	0.027
2013	CMR	IND	780110	796.05	395.78
2013	CMR	IND	780191	271.517	142.015
2013	CMR	IND	780199	1284.329	610.872
2013	CMR	IND	780200	29.534	25.315
2013	CMR	CHE	850720	0.574	0.072
2013	CMR	THA	780110	1171.79	624.0
2013	CMR	THA	780199	460.3	229.525
2013	CMR	ARE	780110	203.173	102.29
2013	CMR	ARE	780199	101.564	50.5
2013	CAN	AFG	850710	1.001	0.383
2013	CAN	AFG	850720	0.992	0.218
2013	CAN	ALB	850720	8.628	1.897
2013	CAN	DZA	850720	1.82	0.391
2013	CAN	AGO	850710	0.268	0.147
2013	CAN	AGO	850720	2.17	0.245
2013	CAN	ATG	850710	53.591	20.411
2013	CAN	ATG	850720	0.235	0.052
2013	CAN	AZE	850720	3.417	0.751
2013	CAN	ARG	780191	53.762	31.822
2013	CAN	ARG	850710	21.02	8.042
2013	CAN	AUS	850710	115.014	50.022
2013	CAN	AUS	850720	180.804	35.815
2013	CAN	AUT	850710	3.55	0.965
2013	CAN	AUT	850720	34.403	3.511
2013	CAN	AUT	854810	22.544	
2013	CAN	BHS	850710	25.379	8.432
2013	CAN	BHS	850720	36.795	8.087
2013	CAN	BHR	850710	6.904	2.641
2013	CAN	BHR	850720	2.146	0.155
2013	CAN	BGD	850720	0.01	0.002
2013	CAN	ARM	850710	1.895	0.725
2013	CAN	BRB	850710	32.099	3.618
2013	CAN	BRB	850720	4.764	1.331
2013	CAN	BEL	260700	446.729	337.506
2013	CAN	BEL	780199	715.064	575.693
2013	CAN	BEL	850710	72.733	53.646
2013	CAN	BEL	850720	5.7	1.253
2013	CAN	BMU	780199	0.258	0.034
2013	CAN	BMU	850710	37.392	20.146
2013	CAN	BMU	850720	20.366	4.476
2013	CAN	BOL	850710	0.194	0.179
2013	CAN	BIH	850710	0.127	0.03
2013	CAN	BIH	850720	0.028	0.001
2013	CAN	BRA	260700	2.062	1.541
2013	CAN	BRA	850710	24.023	7.444
2013	CAN	BRA	850720	4.228	1.183
2013	CAN	BLZ	850710	0.186	0.071
2013	CAN	BLZ	850720	0.026	0.006
2013	CAN	BRN	850710	14.948	5.719
2013	CAN	BDI	850720	144.01	31.653
2013	CAN	CMR	850710	6.841	1.061
2013	CAN	CYM	850710	32.318	12.365
2013	CAN	LKA	780200	114.312	85.712
2013	CAN	LKA	850710	0.153	0.056
2013	CAN	LKA	850720	3.158	0.723
2013	CAN	CHL	850710	177.449	52.091
2013	CAN	CHL	850720	0.893	0.269
2013	CAN	CHN	260700	33756.919	16146.559
2013	CAN	CHN	780191	4865.882	1859.138
2013	CAN	CHN	780199	7964.978	3653.621
2013	CAN	CHN	780200	22.733	16.304
2013	CAN	CHN	850710	2.648	0.951
2013	CAN	CHN	850720	20.632	4.766
2013	CAN	COL	780200	39.331	24.947
2013	CAN	COL	850710	8.16	3.122
2013	CAN	COL	850720	12.419	2.73
2013	CAN	CRI	850710	1.043	0.487
2013	CAN	CRI	850720	0.934	0.271
2013	CAN	HRV	850720	2.631	0.527
2013	CAN	CUB	850710	287.38	109.948
2013	CAN	CUB	850720	554.936	121.972
2013	CAN	CZE	850710	1.195	0.151
2013	CAN	BEN	850720	428.405	94.161
2013	CAN	DNK	850720	0.04	0.009
2013	CAN	DMA	850710	4.392	0.346
2013	CAN	DOM	850710	6.094	1.509
2013	CAN	DOM	850720	104.578	22.184
2013	CAN	ECU	780200	443.433	358.237
2013	CAN	ECU	850710	1.511	0.578
2013	CAN	SLV	850720	1.533	0.112
2013	CAN	EST	850710	0.186	0.01
2013	CAN	FJI	850710	0.236	0.218
2013	CAN	FIN	850710	4.306	2.113
2013	CAN	FIN	850720	30.193	6.118
2013	CAN	FRA	780199	5.116	0.912
2013	CAN	FRA	850710	9.14	1.79
2013	CAN	FRA	850720	33.828	6.033
2013	CAN	ATF	850710	4.503	1.723
2013	CAN	GAB	850710	0.369	0.141
2013	CAN	GAB	850720	387.048	74.047
2013	CAN	GMB	850710	0.086	0.91
2013	CAN	DEU	850710	6.098	1.224
2013	CAN	DEU	850720	14.132	3.484
2013	CAN	GHA	850710	7.369	2.309
2013	CAN	GHA	850720	0.696	1.035
2013	CAN	GRL	850720	1.353	0.297
2013	CAN	GRD	850710	16.173	4.511
2013	CAN	GRD	850720	14.505	0.7
2013	CAN	GUM	850710	0.073	0.028
2013	CAN	GTM	850710	4.5	0.444
2013	CAN	GUY	850710	0.038	0.038
2013	CAN	GUY	850720	3.187	0.9
2013	CAN	HTI	850710	0.639	0.244
2013	CAN	HTI	850720	248.562	54.633
2013	CAN	HND	850710	2.159	0.826
2013	CAN	HND	850720	21.413	4.707
2013	CAN	HKG	850710	17.56	6.718
2013	CAN	HKG	850720	212.535	69.351
2013	CAN	HUN	850720	0.598	0.013
2013	CAN	ISL	850710	0.157	0.021
2013	CAN	ISL	850720	0.158	0.001
2013	CAN	IDN	850710	12.818	0.171
2013	CAN	IDN	850720	2.752	0.646
2013	CAN	IRQ	850720	0.008	0.002
2013	CAN	IRL	850710	4.112	1.573
2013	CAN	IRL	850720	19.443	3.685
2013	CAN	ISR	850710	14.609	4.407
2013	CAN	ISR	850720	88.2	20.364
2013	CAN	ITA	850720	29.329	6.446
2013	CAN	CIV	850720	2.115	0.049
2013	CAN	JAM	850710	0.296	0.15
2013	CAN	JPN	780110	10472.768	4522.804
2013	CAN	JPN	780199	3838.694	1614.985
2013	CAN	JPN	850710	46.729	17.878
2013	CAN	JPN	850720	0.109	0.024
2013	CAN	KAZ	850710	46.186	8.391
2013	CAN	JOR	850720	0.906	0.199
2013	CAN	KEN	850710	5.399	1.773
2013	CAN	KEN	850720	114.83	25.239
2013	CAN	KOR	780110	0.023	0.01
2013	CAN	KOR	780191	541.122	318.043
2013	CAN	KOR	850710	2.507	0.959
2013	CAN	KOR	850720	4.485	0.269
2013	CAN	KWT	850710	5.327	1.91
2013	CAN	KWT	850720	4.29	0.433
2013	CAN	KGZ	850710	31.296	8.28
2013	CAN	LBY	850710	5.346	2.045
2013	CAN	LBY	850720	96.319	21.17
2013	CAN	MYS	850710	8.359	3.742
2013	CAN	MYS	850720	6.697	1.533
2013	CAN	MDV	850710	38.785	8.281
2013	CAN	MRT	850720	41.234	9.063
2013	CAN	MUS	850710	0.141	0.051
2013	CAN	MEX	260700	3.664	0.004
2013	CAN	MEX	780199	185.142	20.73
2013	CAN	MEX	850710	381.304	80.406
2013	CAN	MEX	850720	437.81	96.469
2013	CAN	MEX	854810	5.799	0.005
2013	CAN	S19	780110	5435.407	2247.379
2013	CAN	S19	780199	698.701	324.32
2013	CAN	S19	850710	2.763	1.057
2013	CAN	MNG	260700	0.43	
2013	CAN	MNG	850720	0.065	0.014
2013	CAN	MNG	854810	0.711	
2013	CAN	MNE	850720	0.437	0.096
2013	CAN	MSR	850720	0.154	0.016
2013	CAN	MAR	850710	0.13	0.05
2013	CAN	MAR	850720	7.203	1.073
2013	CAN	MOZ	850710	57.21	17.58
2013	CAN	MOZ	850720	9.538	2.097
2013	CAN	OMN	850710	0.745	0.185
2013	CAN	OMN	850720	0.496	0.036
2013	CAN	NLD	260700	0.012	0.004
2013	CAN	NLD	850710	0.024	0.001
2013	CAN	NLD	850720	75.406	4.261
2013	CAN	CUW	850710	4.807	1.839
2013	CAN	ABW	850710	2.539	0.971
2013	CAN	NZL	850710	0.139	0.05
2013	CAN	NZL	850720	1.877	0.426
2013	CAN	NIC	850710	0.013	
2013	CAN	NIC	850720	5.024	1.104
2013	CAN	NER	850720	89.713	19.718
2013	CAN	NGA	260700	25.661	0.072
2013	CAN	NGA	850720	560.644	116.502
2013	CAN	NOR	850710	1.3	0.074
2013	CAN	NOR	850720	1.77	0.282
2013	CAN	NOR	854810	12.021	0.542
2013	CAN	PAK	850710	0.389	0.149
2013	CAN	PAK	850720	0.366	0.084
2013	CAN	PAN	850710	3.408	0.854
2013	CAN	PAN	850720	1.369	0.301
2013	CAN	PRY	850710	0.998	0.062
2013	CAN	PER	260700	456.903	2.83
2013	CAN	PER	850710	38.029	3.649
2013	CAN	PER	850720	17.376	3.9
2013	CAN	PHL	850720	31.184	7.177
2013	CAN	POL	780191	0.213	0.125
2013	CAN	POL	850710	0.18	0.069
2013	CAN	POL	850720	1.738	0.073
2013	CAN	PRT	850720	0.539	0.269
2013	CAN	QAT	850710	51.262	2.699
2013	CAN	QAT	850720	0.09	0.02
2013	CAN	ROU	850720	0.194	0.002
2013	CAN	RUS	780199	0.079	0.002
2013	CAN	RUS	850710	1769.103	470.17
2013	CAN	RUS	850720	6.198	0.877
2013	CAN	RUS	854810	0.233	
2013	CAN	KNA	850710	17.47	4.235
2013	CAN	LCA	850710	6.873	2.241
2013	CAN	LCA	850720	0.22	0.039
2013	CAN	SPM	850720	0.016	0.003
2013	CAN	VCT	850710	7.34	1.039
2013	CAN	SAU	850710	23.949	9.163
2013	CAN	SAU	850720	73.732	15.948
2013	CAN	SEN	850720	1.03	0.247
2013	CAN	SRB	850710	1.26	0.118
2013	CAN	IND	260700	47.212	18.044
2013	CAN	IND	780199	41.407	19.026
2013	CAN	IND	780200	821.762	559.304
2013	CAN	IND	850720	47.779	10.513
2013	CAN	IND	854810	0.017	
2013	CAN	SGP	850710	4.584	1.47
2013	CAN	SGP	850720	70.669	22.448
2013	CAN	SVK	850710	0.347	0.026
2013	CAN	VNM	780199	400.57	
2013	CAN	VNM	850710	1.856	0.61
2013	CAN	SVN	850720	63.676	14.032
2013	CAN	ZAF	780200	78.661	63.571
2013	CAN	ZAF	850710	0.442	0.422
2013	CAN	ZAF	850720	7.287	1.964
2013	CAN	ESP	260700	0.01	0.009
2013	CAN	ESP	850710	0.571	0.199
2013	CAN	ESP	850720	0.87	0.015
2013	CAN	SUR	850710	0.586	0.224
2013	CAN	SWE	850710	2.685	1.027
2013	CAN	SWE	850720	5.204	1.212
2013	CAN	CHE	850710	4.505	0.918
2013	CAN	CHE	850720	0.097	0.011
2013	CAN	THA	780110	485.043	203.543
2013	CAN	THA	780199	241.922	102.217
2013	CAN	THA	850710	1.634	0.649
2013	CAN	THA	850720	0.249	0.057
2013	CAN	TGO	850710	10.808	2.418
2013	CAN	TTO	850710	1.541	0.636
2013	CAN	TTO	850720	1.959	0.051
2013	CAN	ARE	780200	74.407	105.587
2013	CAN	ARE	850710	595.862	236.583
2013	CAN	ARE	850720	95.593	16.242
2013	CAN	ARE	854810	34.619	128.329
2013	CAN	TUR	850710	147.13	30.446
2013	CAN	TUR	850720	0.338	0.063
2013	CAN	TCA	850710	1.558	0.596
2013	CAN	UGA	850710	37.576	19.377
2013	CAN	UKR	850710	21.416	8.194
2013	CAN	MKD	850710	0.198	0.005
2013	CAN	EGY	850710	2.005	0.767
2013	CAN	EGY	850720	0.038	0.009
2013	CAN	GBR	260700	0.044	0.029
2013	CAN	GBR	850710	10.445	0.024
2013	CAN	GBR	850720	652.117	198.785
2013	CAN	GBR	854810	4.184	0.07
2013	CAN	TZA	850720	0.126	0.001
2013	CAN	USA	260700	18882.351	42.965
2013	CAN	USA	780110	243592.48	110580.64
2013	CAN	USA	780191	67646.989	30497.156
2013	CAN	USA	780199	251252.139	103626.152
2013	CAN	USA	780200	1365.582	978.354
2013	CAN	USA	850710	4942.096	1717.153
2013	CAN	USA	850720	6872.366	1660.926
2013	CAN	USA	854810	25506.345	29182.426
2013	CAN	BFA	850720	1.101	0.242
2013	CAN	URY	850710	0.091	0.035
2013	CAN	URY	850720	0.053	0.012
2013	CAN	VEN	850720	2.727	0.599
2013	CAN	WSM	850720	8.616	1.972
2013	CAN	YEM	850710	19.255	0.003
2013	CAN	YEM	850720	2.387	0.525
2013	CAN	YEM	854810	19.729	0.04
2013	CAN	ZMB	850710	105.899	33.337
2013	CAN	ZMB	850720	14.988	3.294
2013	CPV	CMR	850710	3.707	12.51
2013	CPV	MOZ	850720	0.06	0.004
2013	CPV	PRT	854810	1.797	2.0
2013	CPV	IND	854810	114.018	109.0
2013	CPV	ZMB	850710	3.902	1.229
2013	CYM	USA	780200	13.917	21.704
2013	CYM	USA	850720	3.532	11.877
2013	CAF	KEN	850710	0.376	0.124
2013	CAF	IND	780199	250.406	107.0
2013	CAF	SDN	850710	5.712	0.1
2013	LKA	BHR	850710	108.692	35.621
2013	LKA	BGD	850720	12.191	2.745
2013	LKA	CHL	850720	0.803	0.189
2013	LKA	CHN	260700	87.54	197.39
2013	LKA	DEU	850720	0.862	0.3
2013	LKA	KOR	780110	1176.467	666.555
2013	LKA	MDV	780110	0.085	0.007
2013	LKA	MDV	850710	28.815	6.123
2013	LKA	MDV	850720	0.818	0.433
2013	LKA	S19	780110	214.137	100.058
2013	LKA	OMN	780110	22.057	99.977
2013	LKA	OMN	780191	222.289	100.028
2013	LKA	SYC	850710	0.205	0.079
2013	LKA	SYC	850720	0.668	0.113
2013	LKA	IND	260700	174.29	215.15
2013	LKA	IND	780110	4475.993	2363.99
2013	LKA	IND	780191	107.126	50.0
2013	LKA	IND	780199	4785.912	1934.645
2013	LKA	IND	850710	0.925	0.224
2013	LKA	IND	850720	4781.759	1108.923
2013	LKA	SGP	850710	135.194	40.182
2013	LKA	SGP	854810	0.952	
2013	LKA	THA	854810	4.165	0.298
2013	LKA	ARE	850710	120.349	42.396
2013	LKA	TUR	780110	55.195	25.963
2013	LKA	EGY	850720	67.733	13.319
2013	LKA	USA	780110	2346.13	959.266
2013	TCD	PRT	850720	29.173	0.06
2013	CHL	ARG	780199	0.742	0.002
2013	CHL	ARG	850710	2.799	0.997
2013	CHL	ARG	850720	21.286	4.756
2013	CHL	AUS	260700	37138.773	14369.81
2013	CHL	AUS	850710	0.202	0.072
2013	CHL	BEL	260700	740.597	378.82
2013	CHL	BOL	850710	43.451	15.481
2013	CHL	BOL	850720	2.45	0.547
2013	CHL	BOL	854810	2.52	0.24
2013	CHL	BRA	780110	1833.72	948.548
2013	CHL	BRA	780191	6094.374	2936.185
2013	CHL	BRA	780199	83.758	47.61
2013	CHL	BRA	850720	1.853	0.414
2013	CHL	CAN	850710	31.535	11.235
2013	CHL	CHN	260700	5524.517	2648.922
2013	CHL	COL	850710	3.6	1.283
2013	CHL	COL	850720	4.155	1.05
2013	CHL	CUB	850710	6.025	2.147
2013	CHL	ECU	780191	1696.917	853.11
2013	CHL	DEU	780199	543.595	291.121
2013	CHL	DEU	850710	14.784	5.267
2013	CHL	DEU	850720	0.13	0.005
2013	CHL	IRL	850720	1.328	0.297
2013	CHL	KOR	260700	6981.1	2519.494
2013	CHL	NLD	780199	3201.211	1527.223
2013	CHL	NLD	780200	53.056	26.104
2013	CHL	NLD	850720	3.28	0.045
2013	CHL	PAK	850720	6.179	1.414
2013	CHL	PER	780191	6830.313	3488.623
2013	CHL	PER	780200	235.482	238.144
2013	CHL	PER	850710	36.782	13.105
2013	CHL	PER	850720	3.033	0.969
2013	CHL	IND	780200	76.876	59.087
2013	CHL	ESP	850710	2.214	0.789
2013	CHL	SWE	850720	0.106	0.024
2013	CHL	ARE	780199	1901.63	848.273
2013	CHL	USA	780110	5731.539	2529.466
2013	CHL	USA	780191	2916.858	1756.699
2013	CHL	USA	780199	1404.916	597.71
2013	CHL	USA	850710	31.162	11.102
2013	CHL	USA	850720	26.892	6.009
2013	CHN	AFG	850710	764.866	292.629
2013	CHN	AFG	850720	3011.793	661.979
2013	CHN	ALB	850710	125.857	22.275
2013	CHN	ALB	850720	638.363	155.435
2013	CHN	DZA	780191	27.486	10.626
2013	CHN	DZA	780199	30.005	11.045
2013	CHN	DZA	850710	2028.862	679.858
2013	CHN	DZA	850720	2045.371	487.586
2013	CHN	DZA	854810	8.155	3.3
2013	CHN	AND	850710	2.634	0.471
2013	CHN	AND	850720	1.094	0.068
2013	CHN	AGO	850710	9551.356	7491.207
2013	CHN	AGO	850720	312.925	130.077
2013	CHN	ATG	850710	9.725	19.584
2013	CHN	ATG	850720	8.371	0.592
2013	CHN	AZE	850720	65.43	13.843
2013	CHN	ARG	850710	7002.806	1599.459
2013	CHN	ARG	850720	21635.969	5145.034
2013	CHN	AUS	780199	2.341	1.02
2013	CHN	AUS	850710	26931.512	7952.828
